episode,total_reward,reward_per_step,rolling_20ep,best_cumul,throughput_err,sinr_dl_err,sinr_ul_err,delay_err,bler_err,algo
502,-43.7668,-0.34193,-45.3589,-43.5152,1.06824,0.00156,3.62205,0.006928,0.008275,ppo
503,-44.1435,-0.34487,-45.2778,-43.5152,1.06718,0.00166,3.68441,0.00656,0.008136,ppo
504,-43.5139,-0.33995,-45.1516,-43.5139,1.06794,0.00159,3.58362,0.006765,0.008134,ppo
505,-44.8446,-0.35035,-45.1107,-43.5139,1.06775,0.00171,3.79232,0.006287,0.008522,ppo
506,-45.8261,-0.35802,-45.0931,-43.5139,1.06812,0.00171,3.94185,0.007516,0.012213,ppo
507,-45.9059,-0.35864,-45.136,-43.5139,1.06808,0.00179,3.9564,0.006442,0.009817,ppo
508,-45.8166,-0.35794,-45.1274,-43.5139,1.06802,0.00191,3.94115,0.006693,0.012585,ppo
509,-43.5471,-0.34021,-45.0054,-43.5139,1.06782,0.00161,3.58923,0.006712,0.008098,ppo
510,-45.9986,-0.35936,-45.0356,-43.5139,1.06882,0.00183,3.96799,0.006592,0.010981,ppo
511,-45.7895,-0.35773,-45.042,-43.5139,1.06787,0.00176,3.9369,0.007349,0.012481,ppo
512,-45.9582,-0.35905,-45.0462,-43.5139,1.06901,0.00187,3.96075,0.006649,0.011704,ppo
513,-45.7874,-0.35771,-45.1282,-43.5139,1.06787,0.00178,3.93864,0.006406,0.00959,ppo
514,-46.1793,-0.36078,-45.1588,-43.5139,1.06798,0.0014,3.9924,0.013841,0.009858,ppo
515,-45.9299,-0.35883,-45.275,-43.5139,1.06894,0.00188,3.95639,0.006664,0.011962,ppo
516,-45.7967,-0.35779,-45.3131,-43.5139,1.06785,0.00174,3.93806,0.007412,0.012382,ppo
517,-45.9548,-0.35902,-45.31,-43.5139,1.06784,0.0018,3.96466,0.006466,0.009975,ppo
518,-43.545,-0.3402,-45.2904,-43.5139,1.06806,0.0016,3.58817,0.006717,0.008102,ppo
519,-46.0178,-0.35951,-45.2964,-43.5139,1.06711,0.00149,3.97512,0.008027,0.010745,ppo
520,-45.9394,-0.3589,-45.3082,-43.5139,1.06888,0.00187,3.95812,0.006661,0.011882,ppo
521,-45.3452,-0.35426,-45.2803,-43.5139,1.06869,0.00145,3.86077,0.013214,0.009222,ppo
522,-46.0458,-0.35973,-45.3943,-43.5139,1.06727,0.00148,3.97907,0.008049,0.010639,ppo
523,-45.8995,-0.35859,-45.4821,-43.5139,1.06762,0.00161,3.95487,0.007783,0.011631,ppo
524,-45.0147,-0.35168,-45.5571,-43.5139,1.06836,0.00147,3.81037,0.013017,0.009045,ppo
525,-43.6076,-0.34068,-45.4953,-43.5139,1.06861,0.00157,3.59619,0.006841,0.008186,ppo
526,-45.2277,-0.35334,-45.4653,-43.5139,1.0692,0.00146,3.84098,0.013136,0.009159,ppo
527,-45.8973,-0.35857,-45.4649,-43.5139,1.06675,0.00159,3.9572,0.007839,0.011452,ppo
528,-45.3285,-0.35413,-45.4405,-43.5139,1.06898,0.00145,3.85731,0.0132,0.009211,ppo
529,-45.754,-0.35745,-45.5508,-43.5139,1.06814,0.00189,3.93077,0.006857,0.012859,ppo
530,-45.9548,-0.35902,-45.5487,-43.5139,1.06784,0.0018,3.96466,0.006466,0.009975,ppo
531,-44.771,-0.34977,-45.4977,-43.5139,1.06787,0.00149,3.77366,0.013165,0.008881,ppo
532,-43.5634,-0.34034,-45.378,-43.5139,1.06838,0.00158,3.58999,0.00681,0.008162,ppo
533,-43.5122,-0.33994,-45.2642,-43.5122,1.06783,0.00159,3.58367,0.006772,0.008139,ppo
534,-44.1891,-0.34523,-45.1647,-43.5122,1.06847,0.00153,3.68137,0.012839,0.008473,ppo
535,-45.771,-0.35759,-45.1568,-43.5122,1.06808,0.00192,3.93372,0.006702,0.012797,ppo
536,-43.8773,-0.34279,-45.0608,-43.5122,1.06752,0.00164,3.64178,0.006599,0.00808,ppo
537,-44.2501,-0.3457,-44.9756,-43.5122,1.0682,0.00152,3.69168,0.012871,0.00852,ppo
538,-45.87,-0.35836,-45.0918,-43.5122,1.0684,0.00189,3.94851,0.006678,0.012294,ppo
539,-45.9789,-0.35921,-45.0899,-43.5122,1.06869,0.00185,3.9651,0.006626,0.011356,ppo
540,-45.8352,-0.35809,-45.0847,-43.5122,1.06731,0.00167,3.94571,0.007645,0.011976,ppo
541,-43.6076,-0.34068,-44.9978,-43.5122,1.06861,0.00157,3.59619,0.006841,0.008186,ppo
542,-45.5464,-0.35583,-44.9728,-43.5122,1.06744,0.00176,3.9025,0.006359,0.009262,ppo
543,-45.3862,-0.35458,-44.9472,-43.5122,1.06762,0.00175,3.87703,0.006336,0.009058,ppo
544,-43.7178,-0.34154,-44.8823,-43.5122,1.06852,0.00156,3.61358,0.006901,0.008252,ppo
545,-45.9289,-0.35882,-44.9984,-43.5122,1.06653,0.00155,3.96285,0.007912,0.011213,ppo
546,-45.9429,-0.35893,-45.0341,-43.5122,1.0668,0.00155,3.96424,0.007921,0.011178,ppo
547,-45.825,-0.35801,-45.0305,-43.5122,1.06718,0.00168,3.94451,0.007606,0.012045,ppo
548,-45.8971,-0.35857,-45.0589,-43.5122,1.06816,0.00141,3.94811,0.013571,0.00959,ppo
549,-45.4671,-0.35521,-45.0446,-43.5122,1.06854,0.00144,3.88018,0.013296,0.009298,ppo
550,-45.9789,-0.35921,-45.0458,-43.5122,1.06869,0.00185,3.9651,0.006626,0.011356,ppo
551,-44.7044,-0.34925,-45.0425,-43.5122,1.06871,0.0017,3.76761,0.006279,0.008404,ppo
552,-45.8265,-0.35802,-45.1556,-43.5122,1.0686,0.00172,3.94048,0.007491,0.012252,ppo
553,-43.543,-0.34018,-45.1572,-43.5122,1.0683,0.00158,3.58705,0.006794,0.008151,ppo
554,-45.9676,-0.35912,-45.2461,-43.5122,1.06812,0.00141,3.9592,0.013624,0.009641,ppo
555,-46.2014,-0.36095,-45.2676,-43.5122,1.06826,0.0014,3.99496,0.013876,0.00989,ppo
556,-43.7885,-0.3421,-45.2632,-43.5122,1.06781,0.00163,3.62705,0.006625,0.008071,ppo
557,-45.7688,-0.35757,-45.3391,-43.5122,1.06783,0.00184,3.93387,0.007076,0.012743,ppo
558,-45.0561,-0.352,-45.2984,-43.5122,1.0683,0.00147,3.81697,0.013041,0.009071,ppo
559,-45.98,-0.35922,-45.2985,-43.5122,1.06902,0.00185,3.96425,0.006634,0.011427,ppo
560,-43.6239,-0.34081,-45.1879,-43.5122,1.06854,0.00157,3.5989,0.00685,0.008197,ppo
561,-44.7185,-0.34936,-45.2435,-43.5122,1.06837,0.00149,3.76401,0.013127,0.008839,ppo
562,-45.7504,-0.35742,-45.2536,-43.5122,1.06813,0.0019,3.93023,0.006841,0.012868,ppo
563,-44.8879,-0.35069,-45.2287,-43.5122,1.06779,0.00171,3.79893,0.006291,0.008555,ppo
564,-45.9484,-0.35897,-45.3403,-43.5122,1.0681,0.0018,3.96292,0.006459,0.009942,ppo
565,-45.8085,-0.35788,-45.3343,-43.5122,1.06799,0.00191,3.93997,0.006694,0.012614,ppo
566,-44.7317,-0.34947,-45.2737,-43.5122,1.06821,0.0017,3.77334,0.006279,0.008436,ppo
567,-45.9845,-0.35925,-45.2817,-43.5122,1.06817,0.0018,3.96825,0.006485,0.010096,ppo
568,-46.1793,-0.36078,-45.2958,-43.5122,1.06798,0.0014,3.9924,0.013841,0.009858,ppo
569,-45.2663,-0.35364,-45.2857,-43.5122,1.06911,0.00146,3.84723,0.013163,0.009182,ppo
570,-45.6491,-0.35663,-45.2692,-43.5122,1.06828,0.00143,3.90922,0.013414,0.009423,ppo
571,-46.0607,-0.35985,-45.3371,-43.5122,1.06728,0.00147,3.98139,0.008066,0.01053,ppo
572,-45.897,-0.35857,-45.3406,-43.5122,1.06735,0.0016,3.95532,0.007813,0.011546,ppo
573,-45.8574,-0.35826,-45.4563,-43.5122,1.06841,0.0019,3.94648,0.006681,0.012363,ppo
574,-45.9259,-0.3588,-45.4542,-43.5122,1.06661,0.00156,3.96213,0.007905,0.011246,ppo
575,-44.8424,-0.35033,-45.3863,-43.5122,1.06805,0.00148,3.78421,0.013202,0.008928,ppo
576,-45.9189,-0.35874,-45.4928,-43.5122,1.06801,0.00179,3.95862,0.006445,0.009846,ppo
577,-46.0263,-0.35958,-45.5057,-43.5122,1.06773,0.00141,3.96945,0.013676,0.009695,ppo
578,-45.8211,-0.35798,-45.5439,-43.5122,1.0678,0.00171,3.94204,0.007529,0.012189,ppo
579,-44.1435,-0.34487,-45.4521,-43.5122,1.06718,0.00166,3.68441,0.00656,0.008136,ppo
580,-46.0058,-0.35942,-45.5712,-43.5122,1.06791,0.00182,3.97212,0.006538,0.010484,ppo
581,-45.9484,-0.35897,-45.6327,-43.5122,1.0681,0.0018,3.96292,0.006459,0.009942,ppo
582,-44.869,-0.35054,-45.5886,-43.5122,1.0683,0.00148,3.78761,0.013215,0.00894,ppo
583,-44.7639,-0.34972,-45.5824,-43.5122,1.06779,0.0017,3.77961,0.006283,0.008467,ppo
584,-45.0827,-0.35221,-45.5391,-43.5122,1.06849,0.00147,3.82057,0.013052,0.009081,ppo
585,-45.9848,-0.35926,-45.5479,-43.5122,1.06812,0.00141,3.96186,0.013637,0.009655,ppo
586,-43.5901,-0.34055,-45.4909,-43.5122,1.06828,0.00161,3.59457,0.006695,0.008092,ppo
587,-44.0879,-0.34444,-45.396,-43.5122,1.06723,0.00165,3.67559,0.006565,0.008116,ppo
588,-45.9199,-0.35875,-45.3831,-43.5122,1.06687,0.00157,3.96038,0.007889,0.011305,ppo
589,-46.0178,-0.35951,-45.4206,-43.5122,1.06711,0.00149,3.97512,0.008027,0.010745,ppo
590,-45.789,-0.35773,-45.4276,-43.5122,1.0681,0.00179,3.93614,0.007266,0.012582,ppo
591,-46.1996,-0.36093,-45.4346,-43.5122,1.06815,0.0014,3.99495,0.013889,0.009994,ppo
592,-45.8524,-0.35822,-45.4323,-43.5122,1.06743,0.00165,3.94806,0.007686,0.01187,ppo
593,-46.0013,-0.35939,-45.4395,-43.5122,1.06808,0.00141,3.96454,0.013652,0.009669,ppo
594,-45.9199,-0.35875,-45.4392,-43.5122,1.06687,0.00157,3.96038,0.007889,0.011305,ppo
595,-44.0328,-0.34401,-45.3988,-43.5122,1.06725,0.00165,3.6669,0.006576,0.008104,ppo
596,-44.1891,-0.34523,-45.3123,-43.5122,1.06847,0.00153,3.68137,0.012839,0.008473,ppo
597,-45.8976,-0.35857,-45.3058,-43.5122,1.06909,0.00189,3.95078,0.006673,0.012225,ppo
598,-43.7308,-0.34165,-45.2013,-43.5122,1.06828,0.00156,3.61631,0.006908,0.008257,ppo
599,-45.9299,-0.35883,-45.2906,-43.5122,1.06894,0.00188,3.95639,0.006664,0.011962,ppo
600,-45.3685,-0.35444,-45.2588,-43.5122,1.06875,0.00145,3.8642,0.013228,0.009231,ppo
601,-43.9883,-0.34366,-45.1608,-43.5122,1.0672,0.00165,3.66012,0.00658,0.008092,ppo
602,-45.7862,-0.3577,-45.2066,-43.5122,1.06838,0.00182,3.9349,0.00715,0.012683,ppo
603,-45.9809,-0.35923,-45.2675,-43.5122,1.06797,0.0018,3.96828,0.00648,0.010066,ppo
604,-45.897,-0.35857,-45.3082,-43.5122,1.06735,0.0016,3.95532,0.007813,0.011546,ppo
605,-45.8829,-0.35846,-45.3031,-43.5122,1.06743,0.00162,3.95286,0.007762,0.011689,ppo
606,-44.5329,-0.34791,-45.3502,-43.5122,1.06788,0.00169,3.74337,0.006262,0.008304,ppo
607,-46.2005,-0.36094,-45.4559,-43.5122,1.068,0.0014,3.99555,0.013894,0.009952,ppo
608,-45.9907,-0.3593,-45.4594,-43.5122,1.06875,0.00184,3.96691,0.006605,0.011114,ppo
609,-45.7644,-0.35753,-45.4467,-43.5122,1.06853,0.00188,3.93118,0.006907,0.012835,ppo
610,-44.771,-0.34977,-45.3958,-43.5122,1.06787,0.00149,3.77366,0.013165,0.008881,ppo
611,-46.0009,-0.35938,-45.3859,-43.5122,1.06739,0.00151,3.97161,0.007994,0.010883,ppo
612,-46.016,-0.3595,-45.3941,-43.5122,1.06747,0.0015,3.97376,0.008019,0.010777,ppo
613,-43.8623,-0.34267,-45.2871,-43.5122,1.06885,0.00155,3.63509,0.00696,0.008323,ppo
614,-45.8586,-0.35827,-45.2841,-43.5122,1.06725,0.00164,3.94958,0.00771,0.011823,ppo
615,-44.6992,-0.34921,-45.3174,-43.5122,1.06841,0.00149,3.76088,0.013116,0.008826,ppo
616,-46.2102,-0.36102,-45.4184,-43.5122,1.06826,0.00139,3.99631,0.0139,0.009912,ppo
617,-45.7913,-0.35774,-45.4131,-43.5122,1.06807,0.00178,3.93657,0.007294,0.01255,ppo
618,-45.7958,-0.35778,-45.5164,-43.5122,1.06794,0.00176,3.93766,0.007373,0.012446,ppo
619,-44.5501,-0.34805,-45.4474,-43.5122,1.06835,0.0015,3.73789,0.013031,0.008719,ppo
620,-45.8984,-0.35858,-45.4739,-43.5122,1.0674,0.00161,3.95539,0.007802,0.011574,ppo
621,-44.5916,-0.34837,-45.504,-43.5122,1.06817,0.00169,3.75164,0.006266,0.00834,ppo
622,-46.1001,-0.36016,-45.5197,-43.5122,1.06771,0.0014,3.98096,0.013751,0.009768,ppo
623,-44.5314,-0.3479,-45.4473,-43.5122,1.06844,0.0015,3.73469,0.013021,0.008705,ppo
624,-45.7488,-0.35741,-45.4399,-43.5122,1.06805,0.0019,3.93023,0.006811,0.012879,ppo
625,-46.0009,-0.35938,-45.4458,-43.5122,1.06739,0.00151,3.97161,0.007994,0.010883,ppo
626,-43.7885,-0.3421,-45.4085,-43.5122,1.06781,0.00163,3.62705,0.006625,0.008071,ppo
627,-45.7911,-0.35774,-45.3881,-43.5122,1.0686,0.00182,3.93499,0.007164,0.01267,ppo
628,-46.016,-0.3595,-45.3893,-43.5122,1.06747,0.0015,3.97376,0.008019,0.010777,ppo
629,-44.5782,-0.34827,-45.33,-43.5122,1.06826,0.00169,3.74927,0.006265,0.008329,ppo
630,-45.7899,-0.35773,-45.381,-43.5122,1.06797,0.00178,3.93668,0.007308,0.012532,ppo
631,-45.922,-0.35877,-45.377,-43.5122,1.0687,0.00188,3.95587,0.006664,0.011995,ppo
632,-45.8586,-0.35827,-45.3692,-43.5122,1.06725,0.00164,3.94958,0.00771,0.011823,ppo
633,-45.7511,-0.35743,-45.4636,-43.5122,1.06824,0.00191,3.93004,0.006794,0.012885,ppo
634,-45.7958,-0.35778,-45.4605,-43.5122,1.06794,0.00176,3.93766,0.007373,0.012446,ppo
635,-43.7308,-0.34165,-45.412,-43.5122,1.06828,0.00156,3.61631,0.006908,0.008257,ppo
636,-43.5939,-0.34058,-45.2812,-43.5122,1.06863,0.00157,3.59399,0.006833,0.00818,ppo
637,-44.7365,-0.3495,-45.2285,-43.5122,1.06825,0.00149,3.76716,0.01314,0.008851,ppo
638,-45.7824,-0.35767,-45.2278,-43.5122,1.06789,0.0018,3.93576,0.007208,0.012633,ppo
639,-45.8253,-0.35801,-45.2916,-43.5122,1.06832,0.00191,3.94162,0.00669,0.01255,ppo
640,-45.3068,-0.35396,-45.262,-43.5122,1.06903,0.00145,3.85377,0.013187,0.009203,ppo
641,-44.2704,-0.34586,-45.2459,-43.5122,1.06741,0.00167,3.70352,0.006551,0.008175,ppo
642,-45.8785,-0.35843,-45.2348,-43.5122,1.06744,0.00163,3.95212,0.007752,0.011719,ppo
643,-46.0109,-0.35946,-45.3088,-43.5122,1.06764,0.00141,3.96734,0.013664,0.009682,ppo
644,-45.8481,-0.35819,-45.3138,-43.5122,1.06732,0.00166,3.94772,0.007676,0.011895,ppo
645,-45.1741,-0.35292,-45.2724,-43.5122,1.06761,0.00173,3.84405,0.006313,0.008828,ppo
646,-44.0628,-0.34424,-45.2862,-43.5122,1.06869,0.00154,3.66105,0.01278,0.0084,ppo
647,-44.2933,-0.34604,-45.2113,-43.5122,1.06834,0.00152,3.69797,0.012893,0.008546,ppo
648,-45.7967,-0.35779,-45.2003,-43.5122,1.06785,0.00174,3.93806,0.007412,0.012382,ppo
649,-45.9733,-0.35917,-45.2701,-43.5122,1.06672,0.00152,3.96927,0.007971,0.010981,ppo
650,-45.0691,-0.3521,-45.234,-43.5122,1.0676,0.00172,3.82772,0.006306,0.008728,ppo
651,-43.9499,-0.34336,-45.1354,-43.5122,1.06724,0.00164,3.65398,0.006584,0.008087,ppo
652,-43.5784,-0.34046,-45.0214,-43.5122,1.06833,0.00161,3.59257,0.0067,0.008093,ppo
653,-45.8142,-0.35792,-45.0245,-43.5122,1.06854,0.00174,3.93874,0.00744,0.012346,ppo
654,-45.789,-0.35773,-45.0242,-43.5122,1.0681,0.00179,3.93614,0.007266,0.012582,ppo
655,-45.8785,-0.35843,-45.1316,-43.5122,1.06744,0.00163,3.95212,0.007752,0.011719,ppo
656,-43.9897,-0.34367,-45.1514,-43.5122,1.06827,0.00154,3.65092,0.012749,0.008364,ppo
657,-44.0392,-0.34406,-45.1165,-43.5122,1.06862,0.00154,3.65759,0.01277,0.008391,ppo
658,-46.1001,-0.36016,-45.1324,-43.5122,1.06771,0.0014,3.98096,0.013751,0.009768,ppo
659,-45.9419,-0.35892,-45.1382,-43.5122,1.0689,0.00187,3.95846,0.006659,0.011815,ppo
660,-44.3882,-0.34678,-45.0923,-43.5122,1.06891,0.00151,3.71102,0.012939,0.008608,ppo
661,-44.4563,-0.34732,-45.1016,-43.5122,1.0682,0.00168,3.73044,0.006264,0.008262,ppo
662,-43.7558,-0.34184,-44.9955,-43.5122,1.068,0.00163,3.62137,0.006632,0.00807,ppo
663,-43.5358,-0.34012,-44.8717,-43.5122,1.06828,0.00158,3.58598,0.006787,0.008146,ppo
664,-45.8586,-0.35827,-44.8722,-43.5122,1.06725,0.00164,3.94958,0.00771,0.011823,ppo
665,-45.7041,-0.35706,-44.8987,-43.5122,1.0678,0.00143,3.91921,0.013455,0.009463,ppo
666,-46.1909,-0.36087,-45.0051,-43.5122,1.06823,0.00141,3.9933,0.013883,0.010073,ppo
667,-45.774,-0.35761,-45.0792,-43.5122,1.06804,0.00184,3.93404,0.007093,0.012732,ppo
668,-43.5358,-0.34012,-44.9661,-43.5122,1.06828,0.00158,3.58598,0.006787,0.008146,ppo
669,-43.9499,-0.34336,-44.865,-43.5122,1.06724,0.00164,3.65398,0.006584,0.008087,ppo
670,-45.972,-0.35916,-44.9101,-43.5122,1.06876,0.00186,3.96377,0.006636,0.011493,ppo
671,-45.5902,-0.35617,-44.9921,-43.5122,1.06758,0.00177,3.90887,0.006366,0.009316,ppo
672,-44.4563,-0.34732,-45.036,-43.5122,1.0682,0.00168,3.73044,0.006264,0.008262,ppo
673,-45.911,-0.35868,-45.0409,-43.5122,1.06913,0.00189,3.95279,0.006672,0.01216,ppo
674,-45.8256,-0.35801,-45.0427,-43.5122,1.06731,0.00169,3.94422,0.007581,0.012094,ppo
675,-45.8562,-0.35825,-45.0416,-43.5122,1.0681,0.00179,3.94864,0.006426,0.009705,ppo
676,-43.7735,-0.34198,-45.0308,-43.5122,1.06786,0.00163,3.62455,0.006629,0.008072,ppo
677,-46.0458,-0.35973,-45.1311,-43.5122,1.06727,0.00148,3.97907,0.008049,0.010639,ppo
678,-46.0814,-0.36001,-45.1302,-43.5122,1.06787,0.0014,3.97757,0.013726,0.009743,ppo
679,-45.2277,-0.35334,-45.0945,-43.5122,1.0692,0.00146,3.84098,0.013136,0.009159,ppo
680,-45.8995,-0.35859,-45.17,-43.5122,1.06762,0.00161,3.95487,0.007783,0.011631,ppo
681,-46.1937,-0.36089,-45.2569,-43.5122,1.06815,0.00141,3.994,0.013887,0.010036,ppo
682,-43.632,-0.34087,-45.2507,-43.5122,1.06819,0.00157,3.60121,0.00686,0.008202,ppo
683,-44.5314,-0.3479,-45.3005,-43.5122,1.06844,0.0015,3.73469,0.013021,0.008705,ppo
684,-46.0039,-0.35941,-45.3077,-43.5122,1.06784,0.00181,3.97205,0.006534,0.010451,ppo
685,-46.169,-0.3607,-45.331,-43.5122,1.06804,0.00143,3.99042,0.013868,0.010184,ppo
686,-43.6076,-0.34068,-45.2018,-43.5122,1.06861,0.00157,3.59619,0.006841,0.008186,ppo
687,-46.0109,-0.35946,-45.2137,-43.5122,1.06764,0.00141,3.96734,0.013664,0.009682,ppo
688,-45.3068,-0.35396,-45.3022,-43.5122,1.06903,0.00145,3.85377,0.013187,0.009203,ppo
689,-46.0098,-0.35945,-45.4052,-43.5122,1.06861,0.00182,3.9705,0.006567,0.010724,ppo
690,-44.8079,-0.35006,-45.347,-43.5122,1.06783,0.00171,3.78635,0.006284,0.008501,ppo
691,-43.8983,-0.34296,-45.2624,-43.5122,1.06754,0.00164,3.64503,0.006595,0.00808,ppo
692,-45.7362,-0.35731,-45.3264,-43.5122,1.06757,0.00192,3.92976,0.006744,0.012896,ppo
693,-45.7819,-0.35767,-45.3199,-43.5122,1.06796,0.00181,3.93548,0.007193,0.012644,ppo
694,-43.6261,-0.34083,-45.21,-43.5122,1.06792,0.00161,3.60128,0.006676,0.008094,ppo
695,-44.8294,-0.35023,-45.1586,-43.5122,1.06801,0.00171,3.78917,0.006285,0.008512,ppo
696,-46.0014,-0.35939,-45.27,-43.5122,1.06875,0.00183,3.96868,0.006584,0.01089,ppo
697,-45.6086,-0.35632,-45.2482,-43.5122,1.06749,0.00177,3.912,0.006369,0.009344,ppo
698,-45.2277,-0.35334,-45.2055,-43.5122,1.0692,0.00146,3.84098,0.013136,0.009159,ppo
699,-44.3125,-0.34619,-45.1597,-43.5122,1.06778,0.00167,3.70901,0.00655,0.008187,ppo
700,-45.9199,-0.35875,-45.1607,-43.5122,1.06687,0.00157,3.96038,0.007889,0.011305,ppo
701,-46.0006,-0.35938,-45.1511,-43.5122,1.06744,0.00181,3.97278,0.006525,0.010381,ppo
702,-44.4138,-0.34698,-45.1902,-43.5122,1.06898,0.00151,3.71479,0.012951,0.008625,ppo
703,-43.6782,-0.34124,-45.1475,-43.5122,1.06825,0.00157,3.60823,0.006884,0.008232,ppo
704,-45.9676,-0.35912,-45.1457,-43.5122,1.06812,0.00141,3.9592,0.013624,0.009641,ppo
705,-45.805,-0.35785,-45.1275,-43.5122,1.06827,0.00191,3.93856,0.006694,0.012646,ppo
706,-44.8294,-0.35023,-45.1886,-43.5122,1.06801,0.00171,3.78917,0.006285,0.008512,ppo
707,-46.2063,-0.36099,-45.1984,-43.5122,1.0683,0.00139,3.99557,0.013888,0.009899,ppo
708,-45.7176,-0.35717,-45.2189,-43.5122,1.06807,0.00177,3.9272,0.006388,0.009475,ppo
709,-46.0009,-0.35938,-45.2185,-43.5122,1.06739,0.00151,3.97161,0.007994,0.010883,ppo
710,-45.7949,-0.35777,-45.2678,-43.5122,1.06815,0.00177,3.9369,0.007335,0.012501,ppo
711,-45.8734,-0.35839,-45.3666,-43.5122,1.06834,0.00179,3.95057,0.00643,0.009731,ppo
712,-45.87,-0.35836,-45.3733,-43.5122,1.0684,0.00189,3.94851,0.006678,0.012294,ppo
713,-45.7616,-0.35751,-45.3722,-43.5122,1.06795,0.00192,3.93263,0.006706,0.012824,ppo
714,-46.0514,-0.35978,-45.4935,-43.5122,1.06727,0.00148,3.97994,0.008052,0.0106,ppo
715,-45.7504,-0.35742,-45.5396,-43.5122,1.06813,0.0019,3.93023,0.006841,0.012868,ppo
716,-45.7488,-0.35741,-45.5269,-43.5122,1.06805,0.0019,3.93023,0.006811,0.012879,ppo
717,-45.9185,-0.35874,-45.5424,-43.5122,1.06893,0.00188,3.95462,0.006665,0.01203,ppo
718,-44.3452,-0.34645,-45.4983,-43.5122,1.06893,0.00152,3.70427,0.012915,0.008576,ppo
719,-44.0879,-0.34444,-45.4871,-43.5122,1.06723,0.00165,3.67559,0.006565,0.008116,ppo
720,-44.7639,-0.34972,-45.4293,-43.5122,1.06779,0.0017,3.77961,0.006283,0.008467,ppo
721,-45.7041,-0.35706,-45.4144,-43.5122,1.0678,0.00143,3.91921,0.013455,0.009463,ppo
722,-46.0854,-0.36004,-45.498,-43.5122,1.06781,0.00146,3.98369,0.008081,0.010457,ppo
723,-45.9348,-0.35887,-45.6109,-43.5122,1.06892,0.00188,3.95722,0.006663,0.011923,ppo
724,-45.9771,-0.3592,-45.6113,-43.5122,1.0665,0.00152,3.97054,0.00798,0.010948,ppo
725,-43.7735,-0.34198,-45.5097,-43.5122,1.06786,0.00163,3.62455,0.006629,0.008072,ppo
726,-45.9835,-0.35925,-45.5675,-43.5122,1.06866,0.00184,3.96603,0.006611,0.011185,ppo
727,-43.6261,-0.34083,-45.4384,-43.5122,1.06792,0.00161,3.60128,0.006676,0.008094,ppo
728,-45.9394,-0.3589,-45.4495,-43.5122,1.06888,0.00187,3.95812,0.006661,0.011882,ppo
729,-45.826,-0.35802,-45.4408,-43.5122,1.06723,0.00168,3.94451,0.007619,0.012023,ppo
730,-45.1302,-0.35258,-45.4076,-43.5122,1.0687,0.00146,3.8273,0.013079,0.009103,ppo
731,-45.7616,-0.35751,-45.402,-43.5122,1.06795,0.00192,3.93263,0.006706,0.012824,ppo
732,-45.9199,-0.35875,-45.4045,-43.5122,1.06687,0.00157,3.96038,0.007889,0.011305,ppo
733,-43.545,-0.3402,-45.2936,-43.5122,1.06806,0.0016,3.58817,0.006717,0.008102,ppo
734,-45.5661,-0.35599,-45.2694,-43.5122,1.06737,0.00177,3.90573,0.006363,0.009292,ppo
735,-43.6029,-0.34065,-45.162,-43.5122,1.06825,0.00161,3.59667,0.00669,0.008094,ppo
736,-45.9299,-0.35883,-45.171,-43.5122,1.06894,0.00188,3.95639,0.006664,0.011962,ppo
737,-44.5578,-0.34811,-45.103,-43.5122,1.06812,0.00169,3.7465,0.006263,0.008318,ppo
738,-43.7411,-0.34173,-45.0728,-43.5122,1.06824,0.00163,3.61833,0.006637,0.008074,ppo
739,-44.4954,-0.34762,-45.0932,-43.5122,1.06814,0.00168,3.73672,0.006264,0.008283,ppo
740,-45.8402,-0.35813,-45.147,-43.5122,1.06842,0.0019,3.9437,0.006685,0.012452,ppo
741,-43.525,-0.34004,-45.038,-43.5122,1.06787,0.0016,3.58559,0.006731,0.008114,ppo
742,-45.9548,-0.35902,-45.0315,-43.5122,1.06784,0.0018,3.96466,0.006466,0.009975,ppo
743,-45.0827,-0.35221,-44.9889,-43.5122,1.06849,0.00147,3.82057,0.013052,0.009081,ppo
744,-44.3882,-0.34678,-44.9095,-43.5122,1.06891,0.00151,3.71102,0.012939,0.008608,ppo
745,-44.6795,-0.34906,-44.9548,-43.5122,1.06851,0.00169,3.76432,0.006276,0.008389,ppo
746,-45.9348,-0.35887,-44.9523,-43.5122,1.06892,0.00188,3.95722,0.006663,0.011923,ppo
747,-46.0514,-0.35978,-45.0736,-43.5122,1.06727,0.00148,3.97994,0.008052,0.0106,ppo
748,-44.2449,-0.34566,-44.9889,-43.5122,1.06722,0.00167,3.70012,0.006552,0.008164,ppo
749,-45.9056,-0.35864,-44.9928,-43.5122,1.06873,0.00189,3.95315,0.006671,0.012128,ppo
750,-45.7644,-0.35753,-45.0246,-43.5122,1.06853,0.00188,3.93118,0.006907,0.012835,ppo
751,-45.9259,-0.3588,-45.0328,-43.5122,1.06661,0.00156,3.96213,0.007905,0.011246,ppo
752,-44.5645,-0.34816,-44.965,-43.5122,1.06805,0.0015,3.74101,0.013041,0.008736,ppo
753,-45.9896,-0.35929,-45.0872,-43.5122,1.06867,0.00184,3.96702,0.006599,0.011051,ppo
754,-46.0009,-0.35938,-45.109,-43.5122,1.0678,0.00181,3.97182,0.006506,0.010238,ppo
755,-43.5471,-0.34021,-45.1062,-43.5122,1.06782,0.00161,3.58923,0.006712,0.008098,ppo
