episode,total_reward,reward_per_step,rolling_20ep,best_cumul,throughput_err,sinr_dl_err,sinr_ul_err,delay_err,bler_err,algo
489,-16.6199,-0.2597,-16.437,-14.1758,0.6945,0.379,1.2488,0.57,2.281,ppo_live
490,-15.5711,-0.2433,-16.4305,-14.1758,0.6371,0.3648,1.2806,0.425,2.2109,ppo_live
491,-15.5578,-0.2431,-16.3037,-14.1758,0.7267,0.3695,0.9963,0.3539,2.4054,ppo_live
492,-15.5264,-0.2426,-16.2589,-14.1758,0.6535,0.3775,1.0664,0.5686,2.1974,ppo_live
493,-13.7523,-0.2149,-16.0057,-13.7523,0.612,0.3695,0.8664,0.4847,1.8528,ppo_live
494,-13.7813,-0.2153,-15.8277,-13.7523,0.6972,0.3652,0.8427,0.3311,1.6901,ppo_live
495,-14.5898,-0.228,-15.7501,-13.7523,0.674,0.3605,1.0086,0.4025,1.9144,ppo_live
496,-15.4127,-0.2408,-15.7506,-13.7523,0.6779,0.3649,1.0919,0.3475,2.4464,ppo_live
497,-16.2096,-0.2533,-15.719,-13.7523,0.6487,0.377,0.9596,0.7594,2.5585,ppo_live
498,-16.0503,-0.2508,-15.7349,-13.7523,0.6375,0.3767,1.2532,0.5451,2.3204,ppo_live
499,-15.2696,-0.2386,-15.6904,-13.7523,0.707,0.3727,0.8987,0.4822,2.2429,ppo_live
500,-14.7238,-0.2301,-15.629,-13.7523,0.6451,0.3502,1.0454,0.1964,2.6847,ppo_live
501,-17.1855,-0.2685,-15.6701,-13.7523,0.7082,0.3712,1.2646,0.4562,2.8842,ppo_live
502,-16.5216,-0.2582,-15.673,-13.7523,0.6872,0.3798,1.1142,0.5162,2.7282,ppo_live
503,-16.6419,-0.26,-15.7317,-13.7523,0.7265,0.3737,1.0195,0.5822,2.6143,ppo_live
504,-15.9134,-0.2486,-15.7629,-13.7523,0.778,0.3598,1.0071,0.4052,2.1668,ppo_live
505,-15.0463,-0.2351,-15.7099,-13.7523,0.7047,0.395,0.8866,0.3811,2.3126,ppo_live
506,-15.7127,-0.2455,-15.6652,-13.7523,0.7409,0.3798,0.9317,0.4876,2.2209,ppo_live
507,-15.0092,-0.2345,-15.5677,-13.7523,0.6552,0.3653,1.1172,0.3906,2.1294,ppo_live
508,-15.6025,-0.2438,-15.5349,-13.7523,0.6518,0.3651,0.9838,0.6955,2.1899,ppo_live
509,-15.9338,-0.249,-15.5006,-13.7523,0.6766,0.3607,1.1124,0.6594,2.0427,ppo_live
510,-16.1373,-0.2521,-15.5289,-13.7523,0.7945,0.3764,0.9597,0.5337,1.9739,ppo_live
511,-16.0448,-0.2507,-15.5532,-13.7523,0.6928,0.3775,1.0787,0.5783,2.2523,ppo_live
512,-15.8007,-0.2469,-15.5669,-13.7523,0.716,0.3625,1.0158,0.5385,2.1822,ppo_live
513,-13.5384,-0.2115,-15.5563,-13.5384,0.5827,0.3717,0.996,0.2768,2.0952,ppo_live
514,-14.3323,-0.2239,-15.5838,-13.5384,0.7055,0.3597,0.8989,0.4098,1.7349,ppo_live
515,-13.8112,-0.2158,-15.5449,-13.5384,0.6802,0.3683,0.9102,0.3004,1.7413,ppo_live
516,-15.0877,-0.2357,-15.5286,-13.5384,0.7208,0.3766,1.0366,0.3934,1.8647,ppo_live
517,-14.5294,-0.227,-15.4446,-13.5384,0.6459,0.3789,1.059,0.3613,2.0088,ppo_live
518,-13.3114,-0.208,-15.3077,-13.3114,0.6396,0.3494,0.8986,0.2531,1.8496,ppo_live
519,-14.0208,-0.2191,-15.2452,-13.3114,0.6199,0.3781,0.9729,0.3293,2.104,ppo_live
520,-14.5022,-0.2266,-15.2342,-13.3114,0.5912,0.3755,0.9872,0.42,2.4388,ppo_live
521,-16.696,-0.2609,-15.2097,-13.3114,0.7713,0.3747,1.1884,0.3365,2.5098,ppo_live
522,-17.044,-0.2663,-15.2358,-13.3114,0.6371,0.3937,1.4778,0.4604,2.7074,ppo_live
523,-17.0084,-0.2658,-15.2541,-13.3114,0.7977,0.3559,1.3044,0.3033,2.396,ppo_live
524,-15.0169,-0.2346,-15.2093,-13.3114,0.6171,0.3942,1.0664,0.529,2.1296,ppo_live
525,-16.9615,-0.265,-15.3051,-13.3114,0.7458,0.3804,1.1614,0.6394,2.2048,ppo_live
526,-15.9118,-0.2486,-15.315,-13.3114,0.6835,0.3709,0.9321,0.7047,2.2855,ppo_live
527,-14.1512,-0.2211,-15.2721,-13.3114,0.6328,0.3664,0.8998,0.4768,1.9524,ppo_live
528,-17.3813,-0.2716,-15.361,-13.3114,0.7626,0.3813,0.9864,0.7965,2.4493,ppo_live
529,-17.4408,-0.2725,-15.4364,-13.3114,0.7261,0.3754,1.0297,0.9569,2.2749,ppo_live
530,-15.8568,-0.2478,-15.4224,-13.3114,0.6291,0.3724,1.1017,0.6574,2.3414,ppo_live
531,-16.6549,-0.2602,-15.4529,-13.3114,0.6669,0.3828,1.0769,0.7231,2.5529,ppo_live
532,-14.6856,-0.2295,-15.3971,-13.3114,0.6286,0.3791,0.9931,0.4764,2.1371,ppo_live
533,-16.307,-0.2548,-15.5356,-13.3114,0.7503,0.3807,1.0758,0.5821,2.0158,ppo_live
534,-14.5099,-0.2267,-15.5444,-13.3114,0.6255,0.3335,1.1044,0.5015,1.7962,ppo_live
535,-14.5822,-0.2278,-15.583,-13.3114,0.6691,0.3658,0.957,0.5236,1.7578,ppo_live
536,-15.3256,-0.2395,-15.5949,-13.3114,0.707,0.3774,0.9926,0.4647,2.0836,ppo_live
537,-14.46,-0.2259,-15.5914,-13.3114,0.6594,0.3708,1.0257,0.4161,1.8195,ppo_live
538,-14.5413,-0.2272,-15.6529,-13.3114,0.6173,0.3559,1.1501,0.4583,1.8201,ppo_live
539,-14.8993,-0.2328,-15.6968,-13.3114,0.6615,0.3974,1.0379,0.3734,2.1576,ppo_live
540,-14.6576,-0.229,-15.7046,-13.3114,0.6656,0.3823,0.9764,0.3829,2.1053,ppo_live
541,-15.5289,-0.2426,-15.6462,-13.3114,0.7628,0.3702,0.9699,0.3668,2.144,ppo_live
542,-16.8819,-0.2638,-15.6381,-13.3114,0.7278,0.364,1.079,0.7994,2.1244,ppo_live
543,-15.5533,-0.243,-15.5654,-13.3114,0.6573,0.3759,0.9353,0.7782,1.9977,ppo_live
544,-15.0188,-0.2347,-15.5655,-13.3114,0.7495,0.3666,0.9339,0.4621,1.7056,ppo_live
545,-15.5121,-0.2424,-15.493,-13.3114,0.7397,0.3835,1.0204,0.4899,1.8372,ppo_live
546,-15.7614,-0.2463,-15.4855,-13.3114,0.6389,0.3774,1.0284,0.8339,1.9226,ppo_live
547,-16.3516,-0.2555,-15.5955,-13.3114,0.643,0.3932,1.1214,0.7902,2.19,ppo_live
548,-17.128,-0.2676,-15.5828,-13.3114,0.6855,0.3726,1.0578,0.9198,2.3644,ppo_live
549,-16.0507,-0.2508,-15.5133,-13.3114,0.6609,0.3607,1.0711,0.6322,2.4229,ppo_live
550,-16.6575,-0.2603,-15.5534,-13.3114,0.6307,0.356,0.9463,1.0322,2.4471,ppo_live
551,-15.1476,-0.2367,-15.478,-13.3114,0.639,0.3441,0.9866,0.6308,2.1375,ppo_live
552,-14.8779,-0.2325,-15.4876,-13.3114,0.678,0.3634,1.0727,0.3991,1.9504,ppo_live
553,-14.6819,-0.2294,-15.4064,-13.3114,0.7268,0.3613,0.9026,0.3207,2.058,ppo_live
554,-14.4902,-0.2264,-15.4054,-13.3114,0.632,0.37,1.0183,0.3454,2.2462,ppo_live
555,-16.6597,-0.2603,-15.5093,-13.3114,0.6809,0.3867,0.9766,0.8232,2.442,ppo_live
556,-16.1866,-0.2529,-15.5523,-13.3114,0.7113,0.3592,0.9426,0.6948,2.3197,ppo_live
557,-16.1189,-0.2519,-15.6353,-13.3114,0.6851,0.3751,0.9764,0.6056,2.5624,ppo_live
558,-17.5891,-0.2748,-15.7876,-13.3114,0.6413,0.3553,0.9797,1.2692,2.4211,ppo_live
559,-15.7386,-0.2459,-15.8296,-13.3114,0.6603,0.3728,0.9122,0.6475,2.5125,ppo_live
560,-13.476,-0.2106,-15.7705,-13.3114,0.5735,0.3496,0.9781,0.3089,2.1356,ppo_live
561,-13.9878,-0.2186,-15.6935,-13.3114,0.6246,0.3678,0.9507,0.2717,2.2675,ppo_live
562,-14.1679,-0.2214,-15.5578,-13.3114,0.6461,0.3497,0.9831,0.2722,2.2105,ppo_live
563,-14.5657,-0.2276,-15.5084,-13.3114,0.6156,0.3708,0.8486,0.5898,2.2395,ppo_live
564,-14.3615,-0.2244,-15.4755,-13.3114,0.5446,0.3787,0.9536,0.5038,2.5451,ppo_live
565,-14.6855,-0.2295,-15.4342,-13.3114,0.6446,0.3539,1.0166,0.3021,2.4568,ppo_live
566,-13.9628,-0.2182,-15.3443,-13.3114,0.6403,0.3903,0.9461,0.2067,2.2483,ppo_live
567,-14.8962,-0.2328,-15.2715,-13.3114,0.6558,0.3755,0.9437,0.5013,2.1685,ppo_live
568,-13.9086,-0.2173,-15.1105,-13.3114,0.5329,0.3555,1.0057,0.4879,2.2462,ppo_live
569,-15.6633,-0.2447,-15.0912,-13.3114,0.6925,0.3609,1.0554,0.3623,2.5971,ppo_live
570,-15.6579,-0.2447,-15.0412,-13.3114,0.7165,0.367,1.0026,0.2305,2.8584,ppo_live
571,-14.8527,-0.2321,-15.0264,-13.3114,0.5901,0.359,0.9807,0.4042,2.8178,ppo_live
572,-14.9664,-0.2339,-15.0309,-13.3114,0.593,0.3578,0.9997,0.5537,2.4667,ppo_live
573,-16.8388,-0.2631,-15.1387,-13.3114,0.6833,0.383,0.911,0.8484,2.6746,ppo_live
574,-14.7346,-0.2302,-15.1509,-13.3114,0.644,0.3634,0.9527,0.3413,2.5379,ppo_live
575,-15.3982,-0.2406,-15.0879,-13.3114,0.6818,0.3454,1.0825,0.3487,2.475,ppo_live
576,-18.6365,-0.2912,-15.2103,-13.3114,0.8123,0.3792,1.0059,0.906,2.7398,ppo_live
577,-15.0423,-0.235,-15.1565,-13.3114,0.6339,0.3586,0.9607,0.5861,2.2342,ppo_live
578,-16.6787,-0.2606,-15.111,-13.3114,0.7195,0.3625,1.0366,0.7278,2.3172,ppo_live
579,-16.8218,-0.2628,-15.1652,-13.3114,0.641,0.3606,1.3036,0.7652,2.2606,ppo_live
580,-15.8109,-0.247,-15.2819,-13.3114,0.5691,0.3809,1.227,0.5179,2.7691,ppo_live
581,-15.6848,-0.2451,-15.3668,-13.3114,0.6824,0.3556,1.0127,0.4353,2.6269,ppo_live
582,-15.4892,-0.242,-15.4328,-13.3114,0.68,0.3574,1.029,0.3518,2.6553,ppo_live
583,-15.2197,-0.2378,-15.4655,-13.3114,0.6182,0.3622,0.9829,0.5811,2.4384,ppo_live
584,-15.3514,-0.2399,-15.515,-13.3114,0.6748,0.3728,1.0242,0.435,2.3521,ppo_live
585,-14.6296,-0.2286,-15.5122,-13.3114,0.6236,0.3773,1.0299,0.3343,2.3985,ppo_live
586,-14.4329,-0.2255,-15.5357,-13.3114,0.6309,0.3872,0.9434,0.4267,2.1513,ppo_live
587,-14.1088,-0.2205,-15.4964,-13.3114,0.7126,0.3757,0.8915,0.2167,1.9685,ppo_live
588,-14.0631,-0.2197,-15.5041,-13.3114,0.6301,0.3891,0.9949,0.1613,2.3981,ppo_live
589,-13.3965,-0.2093,-15.3907,-13.3114,0.5438,0.374,1.0696,0.1699,2.3539,ppo_live
590,-13.9017,-0.2172,-15.3029,-13.3114,0.5908,0.3429,1.0221,0.2959,2.2776,ppo_live
591,-15.6912,-0.2452,-15.3449,-13.3114,0.612,0.3516,0.9834,0.8035,2.3228,ppo_live
592,-13.5002,-0.2109,-15.2715,-13.3114,0.6199,0.373,0.8972,0.2159,2.1826,ppo_live
593,-13.1089,-0.2048,-15.0851,-13.1089,0.6076,0.3772,0.8227,0.2092,2.1615,ppo_live
594,-12.8143,-0.2002,-14.989,-12.8143,0.5971,0.3701,0.8021,0.2398,2.0033,ppo_live
595,-14.3518,-0.2242,-14.9367,-12.8143,0.6581,0.378,0.9231,0.3951,2.0359,ppo_live
596,-15.9589,-0.2494,-14.8028,-12.8143,0.7112,0.3786,1.0189,0.511,2.3625,ppo_live
597,-15.9617,-0.2494,-14.8488,-12.8143,0.6303,0.3782,1.08,0.7233,2.2892,ppo_live
598,-15.8336,-0.2474,-14.8066,-12.8143,0.6917,0.3826,1.0025,0.5334,2.386,ppo_live
599,-15.1936,-0.2374,-14.7251,-12.8143,0.725,0.3618,0.9507,0.4122,2.1204,ppo_live
600,-15.8921,-0.2483,-14.7292,-12.8143,0.6135,0.3609,1.2479,0.5272,2.4743,ppo_live
601,-16.0158,-0.2502,-14.7458,-12.8143,0.592,0.3475,1.1383,0.7708,2.4306,ppo_live
602,-18.0756,-0.2824,-14.8751,-12.8143,0.6972,0.3663,0.9836,1.1556,2.6285,ppo_live
603,-15.0602,-0.2353,-14.8671,-12.8143,0.5415,0.3564,1.0367,0.6876,2.5026,ppo_live
604,-16.681,-0.2606,-14.9336,-12.8143,0.7037,0.3702,1.1356,0.7764,2.0489,ppo_live
605,-14.7626,-0.2307,-14.9402,-12.8143,0.6266,0.3601,0.9701,0.6071,1.9906,ppo_live
606,-15.1563,-0.2368,-14.9764,-12.8143,0.6224,0.3794,0.9653,0.7247,1.9997,ppo_live
607,-16.0551,-0.2509,-15.0737,-12.8143,0.7198,0.3668,1.2416,0.5302,1.7984,ppo_live
608,-15.3278,-0.2395,-15.1369,-12.8143,0.6343,0.3492,1.0223,0.648,2.1692,ppo_live
609,-14.5041,-0.2266,-15.1923,-12.8143,0.6078,0.3633,1.129,0.3445,2.1808,ppo_live
610,-13.5612,-0.2119,-15.1753,-12.8143,0.5961,0.3613,0.9776,0.3671,1.8591,ppo_live
611,-15.1924,-0.2374,-15.1504,-12.8143,0.6343,0.3687,1.0902,0.6123,1.9343,ppo_live
612,-14.7904,-0.2311,-15.2149,-12.8143,0.5997,0.3842,1.0811,0.4541,2.2589,ppo_live
613,-13.8058,-0.2157,-15.2497,-12.8143,0.5624,0.353,1.0158,0.4324,2.0648,ppo_live
614,-14.8707,-0.2324,-15.3525,-12.8143,0.6631,0.3582,1.0872,0.4196,1.9822,ppo_live
615,-15.9498,-0.2492,-15.4324,-12.8143,0.6093,0.3716,1.1336,0.872,1.9478,ppo_live
616,-14.8701,-0.2323,-15.378,-12.8143,0.5825,0.3597,1.0592,0.7489,1.8288,ppo_live
617,-15.5026,-0.2422,-15.355,-12.8143,0.582,0.3809,0.9737,0.9669,1.9427,ppo_live
618,-14.4259,-0.2254,-15.2847,-12.8143,0.5701,0.3666,0.9943,0.6059,2.0775,ppo_live
619,-14.7069,-0.2298,-15.2603,-12.8143,0.6368,0.3607,1.0064,0.5664,1.8803,ppo_live
620,-14.5167,-0.2268,-15.1916,-12.8143,0.6204,0.3481,0.9178,0.7929,1.5411,ppo_live
621,-14.959,-0.2337,-15.1387,-12.8143,0.5984,0.3665,0.9937,0.7577,1.9039,ppo_live
622,-15.6668,-0.2448,-15.0183,-12.8143,0.6046,0.3579,1.0787,0.7921,2.1335,ppo_live
623,-15.7058,-0.2454,-15.0506,-12.8143,0.6271,0.3691,1.0932,0.6924,2.1804,ppo_live
624,-13.1547,-0.2055,-14.8742,-12.8143,0.5117,0.3568,0.9609,0.4304,2.069,ppo_live
625,-14.6607,-0.2291,-14.8691,-12.8143,0.5709,0.3776,1.0133,0.4169,2.6526,ppo_live
626,-14.6725,-0.2293,-14.845,-12.8143,0.5666,0.3679,1.0177,0.4537,2.6151,ppo_live
627,-14.831,-0.2317,-14.7837,-12.8143,0.5219,0.3667,1.0748,0.5205,2.7677,ppo_live
628,-16.0276,-0.2504,-14.8187,-12.8143,0.6247,0.3837,0.9137,0.6794,2.894,ppo_live
629,-16.8115,-0.2627,-14.9341,-12.8143,0.5923,0.3781,1.154,0.8035,2.853,ppo_live
630,-16.6772,-0.2606,-15.0899,-12.8143,0.4983,0.3879,1.0102,1.1988,2.8001,ppo_live
631,-15.6361,-0.2443,-15.1121,-12.8143,0.5784,0.371,1.0252,0.7181,2.5925,ppo_live
632,-14.2083,-0.222,-15.083,-12.8143,0.6045,0.3645,0.974,0.4005,2.2186,ppo_live
633,-14.1683,-0.2214,-15.1011,-12.8143,0.6224,0.3745,0.9832,0.3766,2.0652,ppo_live
634,-14.0815,-0.22,-15.0617,-12.8143,0.6146,0.3581,1.0447,0.3845,1.9232,ppo_live
635,-15.6213,-0.2441,-15.0452,-12.8143,0.6456,0.3839,0.9994,0.6192,2.3561,ppo_live
636,-15.3616,-0.24,-15.0698,-12.8143,0.6814,0.3706,1.0487,0.5,2.0926,ppo_live
637,-14.5318,-0.2271,-15.0213,-12.8143,0.5851,0.3542,1.0328,0.5948,2.0098,ppo_live
638,-15.829,-0.2473,-15.0914,-12.8143,0.6163,0.3722,1.1908,0.6235,2.2772,ppo_live
639,-14.1963,-0.2218,-15.0659,-12.8143,0.6312,0.3753,0.9924,0.3137,2.1534,ppo_live
640,-13.5196,-0.2112,-15.016,-12.8143,0.5683,0.3555,0.9653,0.3227,2.1908,ppo_live
641,-13.6696,-0.2136,-14.9516,-12.8143,0.5085,0.3778,0.8697,0.6066,2.2301,ppo_live
642,-15.6483,-0.2445,-14.9506,-12.8143,0.6331,0.3872,1.0381,0.5458,2.5494,ppo_live
643,-14.7847,-0.231,-14.9046,-12.8143,0.5902,0.3528,1.041,0.5185,2.3434,ppo_live
644,-14.1033,-0.2204,-14.952,-12.8143,0.5717,0.3929,0.8293,0.667,2.0076,ppo_live
645,-13.9955,-0.2187,-14.9188,-12.8143,0.5298,0.3682,0.974,0.6743,1.9191,ppo_live
646,-15.8315,-0.2474,-14.9767,-12.8143,0.6574,0.3398,1.023,0.7529,2.1487,ppo_live
647,-14.8695,-0.2323,-14.9786,-12.8143,0.5796,0.3626,1.0323,0.6279,2.2125,ppo_live
648,-14.6011,-0.2281,-14.9073,-12.8143,0.602,0.3883,0.9858,0.6023,1.951,ppo_live
649,-14.5736,-0.2277,-14.7954,-12.8143,0.6145,0.3794,0.9638,0.6178,1.8745,ppo_live
650,-13.8106,-0.2158,-14.6521,-12.8143,0.5698,0.3578,1.0201,0.3687,2.1495,ppo_live
651,-15.1863,-0.2373,-14.6296,-12.8143,0.5174,0.3706,1.215,0.698,2.2746,ppo_live
652,-14.6386,-0.2287,-14.6511,-12.8143,0.6718,0.3717,1.0693,0.2559,2.1557,ppo_live
653,-13.1249,-0.2051,-14.5989,-12.8143,0.6123,0.3494,0.9904,0.2163,1.7715,ppo_live
654,-12.7559,-0.1993,-14.5326,-12.7559,0.5018,0.3828,1.0035,0.2246,2.1752,ppo_live
655,-13.3439,-0.2085,-14.4188,-12.7559,0.5863,0.3696,0.9605,0.1792,2.2544,ppo_live
656,-13.7404,-0.2147,-14.3377,-12.7559,0.4866,0.3776,0.9032,0.5691,2.4602,ppo_live
657,-14.0822,-0.22,-14.3152,-12.7559,0.6537,0.3592,0.8865,0.2823,2.2793,ppo_live
658,-14.4184,-0.2253,-14.2447,-12.7559,0.6248,0.3581,1.0259,0.3004,2.3674,ppo_live
659,-16.0432,-0.2507,-14.337,-12.7559,0.5611,0.3695,1.2349,0.6706,2.6383,ppo_live
660,-14.8858,-0.2326,-14.4054,-12.7559,0.5848,0.3757,0.9779,0.6874,2.1411,ppo_live
661,-14.3003,-0.2234,-14.4369,-12.7559,0.6254,0.3574,0.9749,0.52,1.8506,ppo_live
662,-15.2219,-0.2378,-14.4156,-12.7559,0.6124,0.379,0.985,0.7844,1.928,ppo_live
663,-14.6566,-0.229,-14.4092,-12.7559,0.5266,0.3729,0.9858,0.806,2.0893,ppo_live
664,-14.0255,-0.2191,-14.4053,-12.7559,0.4514,0.3603,1.0636,0.7422,2.1566,ppo_live
665,-14.8514,-0.2321,-14.4481,-12.7559,0.5416,0.3967,0.9516,0.7884,2.1989,ppo_live
666,-14.7749,-0.2309,-14.3952,-12.7559,0.6208,0.3634,1.09,0.4417,2.1488,ppo_live
667,-15.4303,-0.2411,-14.4233,-12.7559,0.5766,0.374,1.0624,0.6726,2.4576,ppo_live
668,-14.1539,-0.2212,-14.4009,-12.7559,0.6459,0.3556,0.9721,0.3482,2.0239,ppo_live
669,-13.2859,-0.2076,-14.3365,-12.7559,0.5595,0.3673,0.9313,0.3052,2.1738,ppo_live
670,-13.2166,-0.2065,-14.3068,-12.7559,0.5327,0.3623,0.9345,0.331,2.2605,ppo_live
671,-16.3725,-0.2558,-14.3661,-12.7559,0.6784,0.3682,1.0638,0.723,2.3159,ppo_live
672,-15.5344,-0.2427,-14.4109,-12.7559,0.6746,0.384,1.1447,0.4452,2.142,ppo_live
673,-14.2848,-0.2232,-14.4689,-12.7559,0.5575,0.3853,0.9598,0.6692,1.943,ppo_live
674,-16.5097,-0.258,-14.6566,-12.7559,0.6308,0.3648,1.1537,1.0365,1.7794,ppo_live
675,-15.4973,-0.2421,-14.7643,-12.7559,0.6367,0.3641,1.052,0.7946,1.8053,ppo_live
676,-14.004,-0.2188,-14.7775,-12.7559,0.4764,0.3551,1.0808,0.7772,1.8346,ppo_live
677,-14.5731,-0.2277,-14.802,-12.7559,0.5806,0.3811,0.9998,0.6087,2.0566,ppo_live
678,-13.3482,-0.2086,-14.7485,-12.7559,0.5299,0.3789,1.0307,0.5011,1.6771,ppo_live
679,-13.7809,-0.2153,-14.6354,-12.7559,0.5729,0.3649,0.9061,0.6068,1.7748,ppo_live
680,-16.1007,-0.2516,-14.6961,-12.7559,0.5686,0.3575,1.2386,0.9278,2.0045,ppo_live
681,-15.475,-0.2418,-14.7549,-12.7559,0.5447,0.3661,1.083,0.9074,2.1135,ppo_live
682,-15.7888,-0.2467,-14.7832,-12.7559,0.5502,0.3653,1.1685,0.8551,2.2363,ppo_live
683,-15.8207,-0.2472,-14.8414,-12.7559,0.616,0.3626,0.9938,0.8737,2.1649,ppo_live
684,-17.079,-0.2669,-14.9941,-12.7559,0.6466,0.3632,1.15,1.1311,1.8827,ppo_live
685,-13.6841,-0.2138,-14.9357,-12.7559,0.522,0.3764,0.9245,0.7292,1.701,ppo_live
686,-15.0528,-0.2352,-14.9496,-12.7559,0.58,0.3681,1.0548,0.7457,1.9884,ppo_live
687,-15.0321,-0.2349,-14.9297,-12.7559,0.569,0.3813,0.9834,0.6525,2.4333,ppo_live
688,-14.5288,-0.227,-14.9485,-12.7559,0.5423,0.3696,0.9991,0.4992,2.6134,ppo_live
689,-15.6311,-0.2442,-15.0657,-12.7559,0.5606,0.3628,0.9959,0.8345,2.5246,ppo_live
690,-15.7534,-0.2461,-15.1926,-12.7559,0.5349,0.3659,0.9871,0.9995,2.4147,ppo_live
691,-14.3992,-0.225,-15.0939,-12.7559,0.5119,0.3685,1.0498,0.7043,2.1035,ppo_live
692,-13.2238,-0.2066,-14.9784,-12.7559,0.5598,0.3754,0.9102,0.3985,1.9223,ppo_live
693,-14.7382,-0.2303,-15.0011,-12.7559,0.635,0.3673,1.0085,0.3765,2.3707,ppo_live
694,-15.1438,-0.2366,-14.9328,-12.7559,0.5755,0.348,1.0317,0.6515,2.4365,ppo_live
695,-15.3495,-0.2398,-14.9254,-12.7559,0.7061,0.3576,1.0317,0.4747,2.0359,ppo_live
696,-14.5033,-0.2266,-14.9503,-12.7559,0.5501,0.3525,0.9306,0.6408,2.395,ppo_live
697,-13.8068,-0.2157,-14.912,-12.7559,0.5695,0.3657,0.9052,0.384,2.378,ppo_live
698,-14.3521,-0.2243,-14.9622,-12.7559,0.6058,0.3603,0.9887,0.3585,2.4006,ppo_live
699,-13.4955,-0.2109,-14.9479,-12.7559,0.5569,0.3649,1.0274,0.3308,2.0591,ppo_live
700,-13.6242,-0.2129,-14.8241,-12.7559,0.5683,0.3859,1.0353,0.3144,2.0425,ppo_live
701,-12.919,-0.2019,-14.6963,-12.7559,0.4954,0.3657,0.9746,0.3818,2.0724,ppo_live
702,-13.3282,-0.2083,-14.5733,-12.7559,0.5078,0.3583,0.9693,0.437,2.1928,ppo_live
703,-13.7952,-0.2156,-14.472,-12.7559,0.5508,0.362,0.9801,0.3493,2.4184,ppo_live
704,-14.9815,-0.2341,-14.3671,-12.7559,0.59,0.375,1.0401,0.514,2.4564,ppo_live
705,-13.4684,-0.2104,-14.3564,-12.7559,0.5563,0.3559,0.896,0.4505,2.0937,ppo_live
706,-14.5034,-0.2266,-14.3289,-12.7559,0.6253,0.3463,1.0044,0.4825,2.0579,ppo_live
707,-16.0898,-0.2514,-14.3818,-12.7559,0.525,0.3695,1.3117,0.8531,2.2966,ppo_live
708,-13.9379,-0.2178,-14.3522,-12.7559,0.5339,0.3761,0.9807,0.4643,2.332,ppo_live
709,-13.9725,-0.2183,-14.2693,-12.7559,0.4956,0.3828,1.0633,0.5186,2.2871,ppo_live
710,-13.6154,-0.2127,-14.1624,-12.7559,0.56,0.3524,0.9276,0.4638,2.0776,ppo_live
711,-14.4142,-0.2252,-14.1631,-12.7559,0.6081,0.346,0.9715,0.5461,2.0415,ppo_live
712,-14.8851,-0.2326,-14.2462,-12.7559,0.6035,0.3587,1.1797,0.4113,2.2291,ppo_live
713,-13.376,-0.209,-14.1781,-12.7559,0.6262,0.3641,0.8537,0.2403,2.1085,ppo_live
714,-14.36,-0.2244,-14.1389,-12.7559,0.5487,0.3778,1.0705,0.4615,2.3285,ppo_live
715,-13.2618,-0.2072,-14.0345,-12.7559,0.5451,0.3645,1.0178,0.2648,2.1551,ppo_live
716,-13.8413,-0.2163,-14.0014,-12.7559,0.5295,0.3643,1.0087,0.4427,2.3028,ppo_live
717,-13.7856,-0.2154,-14.0004,-12.7559,0.5417,0.3564,1.0872,0.3749,2.1608,ppo_live
718,-14.3908,-0.2249,-14.0023,-12.7559,0.5734,0.3581,0.963,0.6091,2.1167,ppo_live
719,-14.1954,-0.2218,-14.0373,-12.7559,0.5241,0.3777,1.0727,0.376,2.5932,ppo_live
720,-14.804,-0.2313,-14.0963,-12.7559,0.5064,0.3751,0.9849,0.7766,2.4257,ppo_live
721,-14.1607,-0.2213,-14.1584,-12.7559,0.5481,0.3672,0.9251,0.6465,2.1055,ppo_live
722,-16.0166,-0.2503,-14.2928,-12.7559,0.6227,0.3709,0.9884,0.8777,2.2506,ppo_live
723,-14.7543,-0.2305,-14.3407,-12.7559,0.5665,0.3905,1.083,0.5092,2.3211,ppo_live
724,-15.6354,-0.2443,-14.3734,-12.7559,0.5599,0.3575,0.9316,1.1525,1.912,ppo_live
725,-13.7697,-0.2152,-14.3885,-12.7559,0.4852,0.3595,1.0488,0.8045,1.5863,ppo_live
726,-14.9685,-0.2339,-14.4117,-12.7559,0.6085,0.3549,1.0544,0.6555,1.9684,ppo_live
727,-14.1152,-0.2205,-14.313,-12.7559,0.5024,0.3733,0.9914,0.6679,2.1778,ppo_live
728,-14.4198,-0.2253,-14.3371,-12.7559,0.5866,0.3851,1.0141,0.5579,1.9731,ppo_live
729,-14.2938,-0.2233,-14.3532,-12.7559,0.5561,0.3658,0.9958,0.4848,2.3803,ppo_live
730,-14.7217,-0.23,-14.4085,-12.7559,0.5083,0.3629,1.0437,0.6977,2.4285,ppo_live
731,-15.943,-0.2491,-14.4849,-12.7559,0.5282,0.3819,1.0582,0.9817,2.4396,ppo_live
732,-12.847,-0.2007,-14.383,-12.7559,0.4947,0.3489,0.9791,0.4074,1.9877,ppo_live
733,-14.6636,-0.2291,-14.4474,-12.7559,0.5328,0.3712,0.9488,0.7137,2.3751,ppo_live
734,-18.3292,-0.2864,-14.6459,-12.7559,0.5443,0.3878,0.9972,1.7183,2.4789,ppo_live
735,-15.3864,-0.2404,-14.7521,-12.7559,0.4659,0.3786,0.9408,1.1695,2.3042,ppo_live
