episode,total_reward,reward_per_step,rolling_20ep,best_cumul,throughput_err,sinr_dl_err,sinr_ul_err,delay_err,bler_err,algo
730,-19.3008,-0.3016,-21.4188,-17.5656,0.9219,0.3657,0.9669,0.304,1.6557,ppo_live2
731,-18.7098,-0.2923,-21.3331,-17.5656,0.9005,0.3437,0.9097,0.3476,1.5867,ppo_live2
732,-20.3915,-0.3186,-21.2809,-17.5656,0.9022,0.3735,0.9816,0.4715,2.1437,ppo_live2
733,-20.8814,-0.3263,-21.2509,-17.5656,0.971,0.3522,0.9834,0.4835,2.0249,ppo_live2
734,-22.0337,-0.3443,-21.2958,-17.5656,0.8276,0.3818,1.0145,1.0053,2.4664,ppo_live2
735,-21.1242,-0.3301,-21.2867,-17.5656,0.9216,0.3776,1.0077,0.535,2.2713,ppo_live2
736,-20.2966,-0.3171,-21.1242,-17.5656,0.8542,0.362,1.093,0.406,2.0653,ppo_live2
737,-22.9344,-0.3584,-21.1296,-17.5656,0.9164,0.3863,1.118,0.8764,2.2976,ppo_live2
738,-23.0051,-0.3595,-21.1864,-17.5656,0.836,0.3624,0.9869,1.4358,2.2726,ppo_live2
739,-25.8451,-0.4038,-21.3856,-17.5656,0.9409,0.4003,1.2902,1.2314,2.6043,ppo_live2
740,-19.8914,-0.3108,-21.3022,-17.5656,0.75,0.3757,1.0138,0.6049,2.3943,ppo_live2
741,-21.1,-0.3297,-21.1846,-17.5656,0.8957,0.3726,0.9695,0.699,2.2404,ppo_live2
742,-21.6432,-0.3382,-21.1448,-17.5656,0.9583,0.3546,1.1233,0.4896,1.9944,ppo_live2
743,-19.4401,-0.3038,-21.023,-17.5656,0.8579,0.3909,0.8687,0.5036,2.174,ppo_live2
744,-22.9619,-0.3588,-21.138,-17.5656,0.9011,0.3962,0.9872,1.0535,2.62,ppo_live2
745,-21.413,-0.3346,-21.1734,-17.5656,0.8919,0.3759,0.9879,0.7294,2.3374,ppo_live2
746,-22.4711,-0.3511,-21.2215,-17.5656,0.9153,0.3636,1.0859,0.7672,2.434,ppo_live2
747,-21.7347,-0.3396,-21.2581,-17.5656,0.8268,0.3584,0.948,1.1202,2.3428,ppo_live2
748,-21.6368,-0.3381,-21.2987,-17.5656,0.8345,0.3853,0.9994,0.8792,2.4867,ppo_live2
749,-21.0523,-0.3289,-21.3933,-17.5656,0.8875,0.3709,0.9955,0.6305,2.31,ppo_live2
750,-21.9511,-0.343,-21.5259,-17.5656,0.8701,0.3654,1.2909,0.3971,2.2624,ppo_live2
751,-20.5359,-0.3209,-21.6172,-17.5656,0.866,0.3679,1.0357,0.4072,2.4328,ppo_live2
752,-20.387,-0.3185,-21.6169,-17.5656,0.8981,0.3534,1.0496,0.2598,2.4107,ppo_live2
753,-20.522,-0.3207,-21.599,-17.5656,0.9137,0.373,0.9292,0.4802,2.4008,ppo_live2
754,-21.7357,-0.3396,-21.5841,-17.5656,0.8788,0.4297,0.9729,0.6752,2.7631,ppo_live2
755,-21.5107,-0.3361,-21.6034,-17.5656,0.911,0.4041,1.0005,0.5106,2.6837,ppo_live2
756,-21.8738,-0.3418,-21.6823,-17.5656,0.9177,0.373,1.0511,0.6499,2.3932,ppo_live2
757,-21.6119,-0.3377,-21.6161,-17.5656,0.8818,0.3668,0.9934,0.8814,2.1838,ppo_live2
758,-22.5103,-0.3517,-21.5914,-17.5656,0.9421,0.3842,0.927,1.1585,2.0287,ppo_live2
759,-20.4349,-0.3193,-21.3209,-17.5656,0.8541,0.3575,0.9669,0.7364,1.9898,ppo_live2
760,-21.6685,-0.3386,-21.4097,-17.5656,0.8167,0.3765,1.2145,0.6035,2.2812,ppo_live2
761,-20.1844,-0.3154,-21.364,-17.5656,0.84,0.3785,1.024,0.4614,2.2497,ppo_live2
762,-20.5501,-0.3211,-21.3093,-17.5656,0.9155,0.3768,0.9917,0.3321,2.4573,ppo_live2
763,-20.0751,-0.3137,-21.3411,-17.5656,0.8632,0.3658,1.0212,0.3847,2.227,ppo_live2
764,-18.7161,-0.2924,-21.1288,-17.5656,0.8475,0.3722,0.9123,0.3595,1.8746,ppo_live2
765,-19.9543,-0.3118,-21.0558,-17.5656,0.8012,0.387,0.9898,0.515,2.3764,ppo_live2
766,-20.319,-0.3175,-20.9482,-17.5656,0.8814,0.3873,0.9791,0.3527,2.518,ppo_live2
767,-21.7235,-0.3394,-20.9477,-17.5656,0.8821,0.3872,0.9636,0.7668,2.6532,ppo_live2
768,-21.4705,-0.3355,-20.9394,-17.5656,0.8553,0.3736,1.1447,0.5072,2.4332,ppo_live2
769,-21.4691,-0.3355,-20.9602,-17.5656,0.8998,0.3552,1.1785,0.2109,2.7168,ppo_live2
770,-21.9631,-0.3432,-20.9608,-17.5656,0.8942,0.3864,1.0604,0.4985,2.9378,ppo_live2
771,-22.1351,-0.3459,-21.0408,-17.5656,0.8991,0.373,1.0935,0.6216,2.5954,ppo_live2
772,-20.2145,-0.3159,-21.0321,-17.5656,0.8719,0.3781,0.99,0.4575,2.2146,ppo_live2
773,-20.2909,-0.317,-21.0206,-17.5656,0.8592,0.3487,0.9716,0.6305,2.1022,ppo_live2
774,-20.7508,-0.3242,-20.9713,-17.5656,0.8141,0.3655,0.9266,1.0091,2.0364,ppo_live2
775,-21.1939,-0.3312,-20.9555,-17.5656,0.8631,0.3693,1.0553,0.6716,2.2055,ppo_live2
776,-20.4706,-0.3199,-20.8853,-17.5656,0.8706,0.3569,0.98,0.6276,2.1023,ppo_live2
777,-20.7587,-0.3244,-20.8427,-17.5656,0.9195,0.3814,0.9578,0.579,2.1316,ppo_live2
778,-20.8479,-0.3257,-20.7596,-17.5656,0.9015,0.3971,1.0008,0.5013,2.2762,ppo_live2
779,-20.7538,-0.3243,-20.7755,-17.5656,0.9364,0.3695,0.9481,0.5153,2.2377,ppo_live2
780,-19.2074,-0.3001,-20.6524,-17.5656,0.9294,0.3726,0.8865,0.3843,1.7109,ppo_live2
781,-19.2363,-0.3006,-20.605,-17.5656,0.8807,0.3538,0.9707,0.3201,1.8853,ppo_live2
782,-19.8145,-0.3096,-20.5683,-17.5656,0.8577,0.3498,1.0209,0.4262,2.0023,ppo_live2
783,-19.5233,-0.3051,-20.5407,-17.5656,0.8579,0.3699,1.012,0.3977,1.8396,ppo_live2
784,-19.3774,-0.3028,-20.5737,-17.5656,0.8892,0.3722,0.9835,0.2669,1.9545,ppo_live2
785,-20.6462,-0.3226,-20.6083,-17.5656,0.8962,0.3958,0.9658,0.5092,2.3162,ppo_live2
786,-21.5928,-0.3374,-20.672,-17.5656,0.8632,0.3707,1.1692,0.484,2.4121,ppo_live2
787,-21.075,-0.3293,-20.6396,-17.5656,0.892,0.3775,1.048,0.4075,2.5724,ppo_live2
788,-20.4677,-0.3198,-20.5894,-17.5656,0.8118,0.3908,0.9869,0.7021,2.2352,ppo_live2
789,-20.0611,-0.3135,-20.519,-17.5656,0.8923,0.3797,0.9293,0.5124,2.1036,ppo_live2
790,-20.6399,-0.3225,-20.4529,-17.5656,0.8845,0.3674,0.9824,0.6035,2.1519,ppo_live2
791,-19.8363,-0.3099,-20.3379,-17.5656,0.8659,0.376,0.8808,0.6204,2.108,ppo_live2
792,-20.0978,-0.314,-20.3321,-17.5656,0.7685,0.35,0.974,0.7609,2.2904,ppo_live2
793,-21.9506,-0.343,-20.4151,-17.5656,0.9183,0.376,0.9864,0.784,2.4296,ppo_live2
794,-23.4396,-0.3662,-20.5495,-17.5656,0.8916,0.376,1.1522,1.0728,2.2421,ppo_live2
795,-20.9421,-0.3272,-20.5369,-17.5656,0.8642,0.37,0.9825,0.7104,2.2662,ppo_live2
796,-21.5063,-0.336,-20.5887,-17.5656,0.8882,0.3732,1.0327,0.7381,2.1987,ppo_live2
797,-20.1571,-0.315,-20.5586,-17.5656,0.9384,0.3653,0.9132,0.4597,2.0811,ppo_live2
798,-20.794,-0.3249,-20.556,-17.5656,0.9037,0.3763,1.0182,0.585,1.9735,ppo_live2
799,-19.7633,-0.3088,-20.5064,-17.5656,0.8616,0.3492,0.9871,0.5293,1.8459,ppo_live2
800,-21.126,-0.3301,-20.6024,-17.5656,0.9089,0.3575,1.2048,0.4385,1.6737,ppo_live2
801,-19.5917,-0.3061,-20.6201,-17.5656,0.8449,0.3717,0.997,0.3994,2.0566,ppo_live2
802,-19.623,-0.3066,-20.6105,-17.5656,0.917,0.3418,0.9652,0.4377,1.6779,ppo_live2
803,-20.4955,-0.3202,-20.6592,-17.5656,0.878,0.392,1.0494,0.4031,2.1922,ppo_live2
804,-20.6238,-0.3222,-20.7215,-17.5656,0.8861,0.3822,1.0746,0.4315,2.0595,ppo_live2
805,-18.3869,-0.2873,-20.6085,-17.5656,0.7905,0.3588,0.9312,0.3576,1.9886,ppo_live2
806,-19.88,-0.3106,-20.5229,-17.5656,0.8997,0.3736,0.9592,0.3761,2.113,ppo_live2
807,-21.5467,-0.3367,-20.5465,-17.5656,0.9538,0.3513,1.0064,0.7087,1.9978,ppo_live2
808,-20.1346,-0.3146,-20.5298,-17.5656,0.9014,0.36,0.9292,0.7119,1.6438,ppo_live2
809,-20.0567,-0.3134,-20.5296,-17.5656,0.8549,0.4247,0.896,0.7253,1.9022,ppo_live2
810,-18.8358,-0.2943,-20.4394,-17.5656,0.8604,0.3535,0.9304,0.4438,1.6177,ppo_live2
811,-19.1199,-0.2987,-20.4036,-17.5656,0.8667,0.3701,0.9426,0.43,1.7242,ppo_live2
812,-20.4313,-0.3192,-20.4202,-17.5656,0.8249,0.3649,0.9999,0.8346,1.7768,ppo_live2
813,-21.0526,-0.3289,-20.3753,-17.5656,0.8313,0.3878,0.9739,0.8609,2.2217,ppo_live2
814,-20.3311,-0.3177,-20.2199,-17.5656,0.935,0.3522,0.8906,0.6251,1.9752,ppo_live2
815,-22.8383,-0.3568,-20.3147,-17.5656,0.866,0.3699,1.0973,1.1105,2.1596,ppo_live2
816,-22.2622,-0.3478,-20.3525,-17.5656,0.8989,0.3699,1.0147,0.8695,2.4781,ppo_live2
817,-19.5622,-0.3057,-20.3228,-17.5656,0.868,0.3757,0.9371,0.4518,2.0191,ppo_live2
818,-20.2587,-0.3165,-20.296,-17.5656,0.8637,0.3782,1.0873,0.423,1.9097,ppo_live2
819,-18.71,-0.2923,-20.2433,-17.5656,0.8004,0.3644,0.9522,0.3499,2.0674,ppo_live2
820,-21.2883,-0.3326,-20.2514,-17.5656,0.8135,0.3856,0.9728,0.9243,2.3911,ppo_live2
821,-21.792,-0.3405,-20.3615,-17.5656,0.8983,0.3778,1.0484,0.6217,2.5468,ppo_live2
822,-21.0147,-0.3284,-20.4311,-17.5656,0.9274,0.3719,0.9296,0.4723,2.7038,ppo_live2
823,-20.9413,-0.3272,-20.4533,-17.5656,0.857,0.3767,0.9128,0.7732,2.4945,ppo_live2
824,-23.2548,-0.3634,-20.5849,-17.5656,0.7942,0.338,1.0973,1.4447,2.2679,ppo_live2
825,-21.0997,-0.3297,-20.7205,-17.5656,0.8612,0.3362,1.0252,0.7291,2.2359,ppo_live2
826,-21.8866,-0.342,-20.8209,-17.5656,0.9605,0.3652,0.9944,0.6629,2.3523,ppo_live2
827,-20.4748,-0.3199,-20.7673,-17.5656,0.823,0.362,0.9474,0.7054,2.4184,ppo_live2
828,-18.3453,-0.2866,-20.6778,-17.5656,0.8316,0.3424,0.8956,0.2869,2.0438,ppo_live2
829,-19.4221,-0.3035,-20.6461,-17.5656,0.895,0.3714,0.8998,0.2837,2.3242,ppo_live2
830,-18.7969,-0.2937,-20.6441,-17.5656,0.876,0.3692,0.8486,0.2559,2.3093,ppo_live2
831,-19.4509,-0.3039,-20.6607,-17.5656,0.8057,0.3703,0.9368,0.5381,2.1981,ppo_live2
832,-20.9784,-0.3278,-20.688,-17.5656,0.89,0.3926,0.9913,0.489,2.554,ppo_live2
833,-21.5186,-0.3362,-20.7113,-17.5656,0.9087,0.3738,1.0414,0.5293,2.5312,ppo_live2
834,-19.6633,-0.3072,-20.678,-17.5656,0.8607,0.3528,0.978,0.2931,2.4018,ppo_live2
835,-19.4998,-0.3047,-20.511,-17.5656,0.9001,0.4019,0.913,0.2386,2.3175,ppo_live2
836,-19.3166,-0.3018,-20.3638,-17.5656,0.8642,0.3899,0.9874,0.2528,2.0654,ppo_live2
837,-21.7692,-0.3401,-20.4741,-17.5656,0.9073,0.3519,1.158,0.525,2.2203,ppo_live2
838,-20.9671,-0.3276,-20.5095,-17.5656,0.8588,0.362,1.0944,0.3555,2.6739,ppo_live2
839,-20.2539,-0.3165,-20.5867,-17.5656,0.8594,0.3618,1.0205,0.2178,2.8263,ppo_live2
840,-21.0292,-0.3286,-20.5738,-17.5656,0.9058,0.3486,1.0307,0.4812,2.4074,ppo_live2
841,-20.4311,-0.3192,-20.5057,-17.5656,0.8671,0.3555,0.952,0.5413,2.4569,ppo_live2
842,-22.0447,-0.3444,-20.5572,-17.5656,0.9204,0.3929,0.943,0.7498,2.7478,ppo_live2
843,-20.3075,-0.3173,-20.5255,-17.5656,0.8885,0.3637,0.9646,0.325,2.6565,ppo_live2
844,-21.433,-0.3349,-20.4344,-17.5656,0.8823,0.3733,1.0116,0.671,2.4587,ppo_live2
845,-22.5976,-0.3531,-20.5093,-17.5656,0.9213,0.3845,1.0871,0.7724,2.4171,ppo_live2
846,-19.9345,-0.3115,-20.4117,-17.5656,0.8542,0.347,1.0151,0.3499,2.3497,ppo_live2
847,-20.9864,-0.3279,-20.4373,-17.5656,0.8568,0.3809,0.9567,0.5794,2.7856,ppo_live2
848,-19.0102,-0.297,-20.4705,-17.5656,0.81,0.3587,0.9448,0.3183,2.3603,ppo_live2
849,-18.8877,-0.2951,-20.4438,-17.5656,0.8088,0.3725,0.8917,0.3724,2.3691,ppo_live2
850,-19.634,-0.3068,-20.4857,-17.5656,0.8669,0.3529,1.0021,0.2904,2.2182,ppo_live2
851,-20.3409,-0.3178,-20.5302,-17.5656,0.8951,0.3975,0.9662,0.4346,2.267,ppo_live2
852,-18.8298,-0.2942,-20.4227,-17.5656,0.8038,0.3894,0.9937,0.1927,2.2586,ppo_live2
853,-19.5202,-0.305,-20.3228,-17.5656,0.935,0.3374,0.9764,0.158,2.1173,ppo_live2
854,-19.2631,-0.301,-20.3028,-17.5656,0.8595,0.3524,0.9941,0.1851,2.2894,ppo_live2
855,-21.2061,-0.3313,-20.3881,-17.5656,0.8402,0.3619,1.1175,0.5521,2.393,ppo_live2
856,-18.9493,-0.2961,-20.3698,-17.5656,0.8506,0.3752,0.8894,0.3141,2.2545,ppo_live2
857,-18.9261,-0.2957,-20.2276,-17.5656,0.9465,0.3775,0.8094,0.2118,2.1675,ppo_live2
858,-18.2614,-0.2853,-20.0923,-17.5656,0.9076,0.3679,0.7638,0.2569,2.0791,ppo_live2
859,-19.1755,-0.2996,-20.0384,-17.5656,0.8487,0.3703,0.9452,0.3873,1.9951,ppo_live2
860,-21.2914,-0.3327,-20.0515,-17.5656,0.8738,0.3648,1.0849,0.5682,2.3229,ppo_live2
861,-19.9495,-0.3117,-20.0274,-17.5656,0.7701,0.3714,1.0035,0.6648,2.2018,ppo_live2
862,-19.3871,-0.3029,-19.8945,-17.5656,0.774,0.3855,0.8693,0.6624,2.3747,ppo_live2
863,-19.8898,-0.3108,-19.8737,-17.5656,0.8789,0.3826,0.9117,0.4761,2.2417,ppo_live2
864,-21.5345,-0.3365,-19.8787,-17.5656,0.9113,0.3525,1.0135,0.7039,2.2801,ppo_live2
865,-21.055,-0.329,-19.8016,-17.5656,0.9054,0.3548,0.9755,0.5687,2.4723,ppo_live2
866,-21.3188,-0.3331,-19.8708,-17.5656,0.8336,0.3553,0.9938,0.8341,2.4607,ppo_live2
867,-22.6536,-0.354,-19.9542,-17.5656,0.8031,0.3725,1.0308,1.1712,2.6616,ppo_live2
868,-21.9955,-0.3437,-20.1035,-17.5656,0.8312,0.3857,0.9514,1.1003,2.4776,ppo_live2
869,-20.4075,-0.3189,-20.1794,-17.5656,0.8075,0.3599,0.9765,0.8084,2.0837,ppo_live2
870,-22.1173,-0.3456,-20.3036,-17.5656,0.9098,0.3897,1.07,0.7706,2.2049,ppo_live2
871,-20.3045,-0.3173,-20.3018,-17.5656,0.8908,0.3608,0.9746,0.5787,1.9603,ppo_live2
872,-19.8834,-0.3107,-20.3545,-17.5656,0.8098,0.3685,1.0277,0.5936,1.9169,ppo_live2
873,-20.9123,-0.3268,-20.4241,-17.5656,0.8983,0.3753,0.9842,0.7244,1.9302,ppo_live2
874,-21.0963,-0.3296,-20.5157,-17.5656,0.8451,0.3635,1.0852,0.6781,2.113,ppo_live2
875,-20.8335,-0.3255,-20.4971,-17.5656,0.9287,0.3569,1.0143,0.4321,2.2665,ppo_live2
876,-20.2824,-0.3169,-20.5638,-17.5656,0.8842,0.3676,0.9625,0.6135,1.9493,ppo_live2
877,-20.9734,-0.3277,-20.6661,-17.5656,0.818,0.3647,0.9855,0.9539,2.0269,ppo_live2
878,-21.5609,-0.3369,-20.8311,-17.5656,0.8329,0.4143,1.0066,0.8533,2.396,ppo_live2
879,-20.1116,-0.3142,-20.8779,-17.5656,0.9042,0.3548,0.9723,0.4387,2.0852,ppo_live2
880,-19.3938,-0.303,-20.783,-17.5656,0.8563,0.3757,0.908,0.4867,2.0331,ppo_live2
881,-19.5758,-0.3059,-20.7643,-17.5656,0.787,0.3729,0.8694,0.8677,1.9427,ppo_live2
882,-21.5376,-0.3365,-20.8719,-17.5656,0.8561,0.3879,0.9019,1.213,1.8941,ppo_live2
883,-19.7237,-0.3082,-20.8636,-17.5656,0.8545,0.3648,0.876,0.7571,1.8156,ppo_live2
884,-20.3182,-0.3175,-20.8028,-17.5656,0.8024,0.3777,0.9926,0.7098,2.1733,ppo_live2
885,-20.4726,-0.3199,-20.7736,-17.5656,0.9148,0.3673,0.9299,0.6407,1.9634,ppo_live2
886,-19.7998,-0.3094,-20.6977,-17.5656,0.8327,0.354,1.0645,0.4238,1.9568,ppo_live2
887,-19.3246,-0.3019,-20.5312,-17.5656,0.834,0.3541,0.9437,0.4345,2.1524,ppo_live2
888,-19.5419,-0.3053,-20.4086,-17.5656,0.7899,0.363,0.904,0.9471,1.5476,ppo_live2
889,-19.6578,-0.3072,-20.3711,-17.5656,0.8499,0.367,0.9702,0.6235,1.6563,ppo_live2
890,-19.9456,-0.3117,-20.2625,-17.5656,0.8485,0.3631,0.9363,0.697,1.8871,ppo_live2
891,-21.7515,-0.3399,-20.3348,-17.5656,0.873,0.3676,1.0439,0.8398,2.208,ppo_live2
892,-20.5394,-0.3209,-20.3676,-17.5656,0.8121,0.3599,1.0034,0.7177,2.2449,ppo_live2
893,-19.852,-0.3102,-20.3146,-17.5656,0.9166,0.3531,0.9952,0.4329,1.6933,ppo_live2
894,-19.2766,-0.3012,-20.2236,-17.5656,0.8269,0.374,0.9883,0.4045,1.9701,ppo_live2
895,-19.1971,-0.3,-20.1418,-17.5656,0.7889,0.3586,0.9739,0.4873,2.0969,ppo_live2
896,-19.2942,-0.3015,-20.0924,-17.5656,0.7793,0.3695,0.9962,0.3517,2.4445,ppo_live2
897,-21.3054,-0.3329,-20.109,-17.5656,0.9172,0.3607,0.9732,0.4942,2.7627,ppo_live2
898,-20.4644,-0.3198,-20.0542,-17.5656,0.8245,0.3445,0.959,0.605,2.6348,ppo_live2
899,-20.4743,-0.3199,-20.0723,-17.5656,0.87,0.3706,0.9674,0.4396,2.6079,ppo_live2
900,-22.9646,-0.3588,-20.2509,-17.5656,0.8954,0.37,1.241,0.6087,2.5741,ppo_live2
901,-21.7761,-0.3403,-20.3609,-17.5656,0.8263,0.3915,1.039,0.638,3.0467,ppo_live2
902,-22.0155,-0.344,-20.3848,-17.5656,0.8023,0.3731,0.9716,1.0533,2.7586,ppo_live2
903,-21.5456,-0.3366,-20.4759,-17.5656,0.8198,0.3931,0.9958,0.8015,2.718,ppo_live2
904,-20.217,-0.3159,-20.4708,-17.5656,0.887,0.3814,0.991,0.4166,2.1922,ppo_live2
905,-18.5439,-0.2897,-20.3744,-17.5656,0.8551,0.3665,0.8604,0.3813,1.9028,ppo_live2
906,-20.8525,-0.3258,-20.427,-17.5656,0.8975,0.3692,0.9946,0.5676,2.2452,ppo_live2
907,-20.8405,-0.3256,-20.5028,-17.5656,0.8127,0.3568,1.1075,0.6814,2.0539,ppo_live2
908,-18.6379,-0.2912,-20.4576,-17.5656,0.7941,0.3628,0.9006,0.4749,2.0083,ppo_live2
909,-20.5978,-0.3218,-20.5046,-17.5656,0.8712,0.3539,1.0541,0.4999,2.1527,ppo_live2
910,-19.4141,-0.3033,-20.478,-17.5656,0.7922,0.3636,1.0141,0.425,2.1832,ppo_live2
911,-19.1174,-0.2987,-20.3463,-17.5656,0.848,0.3567,0.9749,0.308,2.0393,ppo_live2
912,-19.592,-0.3061,-20.2989,-17.5656,0.8434,0.3704,0.8832,0.5644,2.2277,ppo_live2
913,-21.7196,-0.3394,-20.3923,-17.5656,0.9185,0.3638,1.0608,0.5501,2.4909,ppo_live2
914,-19.5209,-0.305,-20.4045,-17.5656,0.846,0.3761,0.9723,0.3753,2.1661,ppo_live2
915,-19.484,-0.3044,-20.4189,-17.5656,0.8946,0.3742,0.9282,0.4172,1.8928,ppo_live2
916,-20.5678,-0.3214,-20.4826,-17.5656,0.8409,0.3458,0.9586,0.771,2.1769,ppo_live2
917,-20.383,-0.3185,-20.4364,-17.5656,0.8568,0.3778,1.0001,0.4932,2.3204,ppo_live2
918,-20.582,-0.3216,-20.4423,-17.5656,0.8737,0.3809,0.9621,0.6337,2.1801,ppo_live2
919,-20.5656,-0.3213,-20.4469,-17.5656,0.8199,0.3825,1.0921,0.5642,2.0904,ppo_live2
920,-19.6503,-0.307,-20.2812,-17.5656,0.8669,0.3535,0.9727,0.3826,2.1468,ppo_live2
921,-20.9913,-0.328,-20.2419,-17.5656,0.8567,0.358,1.0612,0.6611,2.1204,ppo_live2
922,-18.8804,-0.295,-20.0852,-17.5656,0.8008,0.3651,0.9386,0.3084,2.3675,ppo_live2
923,-19.7493,-0.3086,-19.9954,-17.5656,0.8222,0.3486,0.9603,0.5367,2.2479,ppo_live2
924,-19.6173,-0.3065,-19.9654,-17.5656,0.8856,0.3538,1.0933,0.2218,1.7785,ppo_live2
925,-19.1401,-0.2991,-19.9952,-17.5656,0.8652,0.3615,0.9778,0.2281,2.1008,ppo_live2
926,-19.3426,-0.3022,-19.9197,-17.5656,0.8367,0.3828,1.0306,0.18,2.2759,ppo_live2
927,-20.113,-0.3143,-19.8833,-17.5656,0.8241,0.3678,1.1695,0.1679,2.3456,ppo_live2
928,-19.7596,-0.3087,-19.9394,-17.5656,0.8777,0.3726,0.9728,0.2658,2.3941,ppo_live2
929,-20.7675,-0.3245,-19.9479,-17.5656,0.8624,0.3524,0.96,0.6242,2.515,ppo_live2
930,-22.3396,-0.3491,-20.0942,-17.5656,0.9065,0.3625,1.0238,0.9333,2.2951,ppo_live2
931,-21.2033,-0.3313,-20.1985,-17.5656,0.8368,0.3724,1.0832,0.6306,2.3658,ppo_live2
932,-20.3914,-0.3186,-20.2384,-17.5656,0.8598,0.3675,0.9466,0.736,1.9906,ppo_live2
933,-21.1049,-0.3298,-20.2077,-17.5656,0.7873,0.3853,0.9607,0.976,2.3768,ppo_live2
934,-21.7117,-0.3392,-20.3172,-17.5656,0.8591,0.3996,0.9865,0.8411,2.4846,ppo_live2
935,-20.1112,-0.3142,-20.3486,-17.5656,0.8181,0.364,0.9505,0.7368,2.0715,ppo_live2
936,-20.1042,-0.3141,-20.3254,-17.5656,0.7731,0.3567,1.0314,0.619,2.3118,ppo_live2
937,-19.7989,-0.3094,-20.2962,-17.5656,0.854,0.377,0.9996,0.4003,2.1217,ppo_live2
938,-19.247,-0.3007,-20.2295,-17.5656,0.8463,0.3671,0.9642,0.3524,2.0697,ppo_live2
939,-18.5557,-0.2899,-20.129,-17.5656,0.7959,0.3615,0.9249,0.3012,2.2468,ppo_live2
940,-20.6275,-0.3223,-20.1778,-17.5656,0.8576,0.3519,1.007,0.6196,2.2195,ppo_live2
941,-19.3938,-0.303,-20.098,-17.5656,0.7953,0.3648,1.0007,0.4476,2.1519,ppo_live2
942,-19.9296,-0.3114,-20.1504,-17.5656,0.8435,0.3715,1.0162,0.5185,1.9376,ppo_live2
943,-19.9141,-0.3112,-20.1587,-17.5656,0.8089,0.3812,0.8674,0.9462,1.8354,ppo_live2
944,-19.9848,-0.3123,-20.177,-17.5656,0.8457,0.3621,0.9827,0.628,1.8818,ppo_live2
945,-19.5489,-0.3055,-20.1975,-17.5656,0.8357,0.3669,0.9742,0.5798,1.7674,ppo_live2
946,-20.5821,-0.3216,-20.2594,-17.5656,0.853,0.378,1.0019,0.6733,2.0445,ppo_live2
947,-20.9135,-0.3268,-20.2995,-17.5656,0.8022,0.367,1.0278,0.869,2.093,ppo_live2
948,-21.0187,-0.3284,-20.3624,-17.5656,0.8094,0.3805,0.9183,1.0668,2.1402,ppo_live2
949,-22.2119,-0.3471,-20.4346,-17.5656,0.9017,0.3666,1.0201,1.0905,1.8474,ppo_live2
950,-19.8458,-0.3101,-20.3099,-17.5656,0.8361,0.3641,0.8516,0.9208,1.7632,ppo_live2
951,-19.1546,-0.2993,-20.2075,-17.5656,0.8063,0.3754,0.996,0.5449,1.637,ppo_live2
952,-20.4385,-0.3194,-20.2099,-17.5656,0.8224,0.3497,0.9758,0.7237,2.2367,ppo_live2
953,-20.6051,-0.322,-20.1849,-17.5656,0.8285,0.3709,1.0183,0.6205,2.3134,ppo_live2
954,-21.0644,-0.3291,-20.1525,-17.5656,0.878,0.3824,0.9707,0.5904,2.5861,ppo_live2
955,-19.8719,-0.3105,-20.1405,-17.5656,0.7922,0.3513,0.9657,0.5874,2.408,ppo_live2
956,-21.3932,-0.3343,-20.205,-17.5656,0.9055,0.3644,0.9675,0.6382,2.5787,ppo_live2
957,-20.233,-0.3161,-20.2267,-17.5656,0.8415,0.363,0.9827,0.4435,2.5656,ppo_live2
958,-21.6961,-0.339,-20.3492,-17.5656,0.8553,0.3763,0.9676,0.8609,2.6044,ppo_live2
959,-23.2521,-0.3633,-20.584,-17.5656,0.8646,0.3885,1.094,1.0104,2.7141,ppo_live2
960,-21.5528,-0.3368,-20.6302,-17.5656,0.794,0.3645,1.1259,0.8423,2.2361,ppo_live2
961,-21.888,-0.342,-20.7549,-17.5656,0.9436,0.37,1.0378,0.7293,2.0857,ppo_live2
962,-19.8544,-0.3102,-20.7512,-17.5656,0.7856,0.3669,0.9327,0.7718,2.1091,ppo_live2
963,-20.2411,-0.3163,-20.7675,-17.5656,0.8664,0.3738,0.9376,0.6596,2.0437,ppo_live2
964,-20.8955,-0.3265,-20.8131,-17.5656,0.8421,0.3579,0.9753,0.7009,2.485,ppo_live2
965,-19.9022,-0.311,-20.8307,-17.5656,0.8738,0.3623,0.9511,0.4679,2.1644,ppo_live2
966,-21.3473,-0.3336,-20.869,-17.5656,0.8839,0.3708,0.9715,0.6557,2.6247,ppo_live2
967,-20.1701,-0.3152,-20.8318,-17.5656,0.7773,0.3455,1.0069,0.601,2.5272,ppo_live2
968,-19.0812,-0.2981,-20.7349,-17.5656,0.8452,0.357,0.9542,0.2296,2.3308,ppo_live2
969,-20.3125,-0.3174,-20.64,-17.5656,0.8242,0.363,1.0438,0.5043,2.3001,ppo_live2
970,-20.0391,-0.3131,-20.6496,-17.5656,0.835,0.37,1.1264,0.2816,2.1322,ppo_live2
971,-19.9825,-0.3122,-20.691,-17.5656,0.8619,0.3652,0.9795,0.3698,2.4119,ppo_live2
972,-19.2886,-0.3014,-20.6335,-17.5656,0.7969,0.3714,0.9273,0.5638,2.1174,ppo_live2
973,-19.1996,-0.3,-20.5633,-17.5656,0.8984,0.3479,0.92,0.2637,2.1328,ppo_live2
